City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
466,Mykhaylivka,UA,47.2724,35.2224,70.07,62,0,4.81,clear sky
467,Panguna,PG,-6.3164,155.4848,79.3,68,19,1.77,light rain
468,Khandyga,RU,62.6667,135.6,75.9,31,0,6.8,clear sky
469,Vuktyl,RU,63.8567,57.3094,52.75,97,42,3.0,scattered clouds
470,Sao Sebastiao Do Cai,BR,-29.5867,-51.3756,59.95,85,2,1.05,clear sky
471,Marawi,PH,7.9986,124.2928,75.33,81,100,4.72,overcast clouds
472,Okhotsk,RU,59.3833,143.3,63.48,50,0,0.56,clear sky
473,Pajacuaran,MX,20.1167,-102.5667,75.4,68,21,7.25,few clouds
474,Iberia,US,29.9502,-91.7507,87.8,74,1,4.61,clear sky
475,Luanda,AO,-8.8368,13.2343,73.4,83,75,6.91,broken clouds
476,Kushima,JP,31.4583,131.2333,84.24,74,70,5.06,broken clouds
477,Bambanglipuro,ID,-7.95,110.2833,76.87,83,46,7.25,scattered clouds
478,Klaksvik,FO,62.2266,-6.589,47.32,80,64,5.46,broken clouds
479,Concord,US,37.978,-122.0311,90.72,42,1,1.01,clear sky
480,Sehithwa,BW,-20.4667,22.7167,57.22,40,0,7.61,clear sky
481,Taoudenni,ML,22.6783,-3.9836,96.21,26,79,16.35,broken clouds
482,Grand Gaube,MU,-20.0064,57.6608,68.4,85,7,3.0,light rain
483,Umm Kaddadah,SD,13.6017,26.6876,81.97,62,16,18.07,few clouds
484,Targusor,RO,44.45,28.4167,71.08,100,0,3.44,light rain
485,Mildura,AU,-34.2,142.15,55.36,76,0,13.8,clear sky
486,Casper,US,42.8666,-106.3131,82.99,27,1,8.99,haze
487,Kirando,TZ,-7.4167,30.6,70.03,57,6,12.3,clear sky
488,Ust-Omchug,RU,61.15,149.6333,45.0,60,66,15.05,broken clouds
489,Dengzhou,CN,37.8086,120.7508,76.5,78,1,6.2,light rain
490,Xichang,CN,27.8964,102.2634,65.77,76,0,2.13,clear sky
491,Shieli,KZ,44.1667,66.75,79.3,17,0,10.83,clear sky
492,Pangnirtung,CA,66.1451,-65.7125,53.02,75,100,2.17,overcast clouds
493,Balkanabat,TM,39.5108,54.3671,86.95,13,35,5.23,scattered clouds
494,Thinadhoo,MV,0.5333,72.9333,81.45,72,97,4.63,heavy intensity rain
495,Muli,MV,2.9167,73.5667,82.49,73,100,10.0,overcast clouds
496,Carlsbad,US,33.1581,-117.3506,103.8,64,1,7.0,clear sky
497,Kudahuvadhoo,MV,2.6708,72.8944,81.63,74,98,8.08,overcast clouds
498,Carauari,BR,-4.8828,-66.8958,75.29,59,39,3.22,scattered clouds
499,Benemerito De Las Americas,MX,16.5167,-90.6439,77.94,92,99,3.11,overcast clouds
500,Midyat,TR,37.4247,41.3393,72.32,33,40,6.69,scattered clouds
501,Svetlyy,RU,54.675,20.1347,62.65,87,100,6.76,overcast clouds
502,Graaff-Reinet,ZA,-32.2522,24.5308,47.91,29,38,6.17,scattered clouds
503,Prince Rupert,CA,54.3161,-130.3201,65.89,79,90,6.91,overcast clouds
504,Barahona,DO,18.2085,-71.1008,80.71,85,53,7.74,broken clouds
505,Chapais,CA,49.7834,-74.8492,56.98,73,98,4.05,overcast clouds
506,Kontagora,NG,10.3999,5.4695,70.14,98,100,3.42,light rain
507,Katangli,RU,51.7102,143.2326,56.55,82,100,5.53,overcast clouds
508,Kardamas,GR,37.7667,21.3333,83.41,78,0,0.0,clear sky
509,Puerto Escondido,MX,15.85,-97.0667,88.63,62,75,4.61,broken clouds
510,Oistins,BB,13.0667,-59.5333,80.69,83,40,11.5,scattered clouds
511,Kingisepp,RU,59.3733,28.6134,55.89,85,72,3.91,broken clouds
512,Beloha,MG,-25.1667,45.05,64.06,61,0,7.54,clear sky
513,San Cristobal,VE,7.7669,-72.225,66.88,98,84,6.02,broken clouds
514,Veszto,HU,46.9167,21.2667,69.98,79,65,9.06,broken clouds
515,Susuman,RU,62.7833,148.1667,49.08,46,33,12.82,scattered clouds
516,Lashio,MM,22.9333,97.75,69.76,100,100,1.21,overcast clouds
517,Rio Gallegos,AR,-51.6226,-69.2181,44.65,57,0,14.97,clear sky
518,Caravelas,BR,-17.7125,-39.2481,68.99,66,96,8.59,overcast clouds
519,Dovbysh,UA,50.3733,27.9874,66.6,81,80,7.7,broken clouds
520,Barsovo,RU,61.1667,73.1667,57.33,97,100,8.63,overcast clouds
521,Zarechnyy,RU,53.2036,45.1923,69.31,67,52,3.06,broken clouds
522,Guacimo,CR,10.2104,-83.6807,84.78,96,98,1.14,overcast clouds
523,Siderno,IT,38.2779,16.302,89.55,63,2,10.33,clear sky
524,Kibala,TD,9.1104,18.3463,76.95,88,20,9.22,few clouds
525,Seoul,KR,37.5683,126.9778,80.11,86,90,5.75,light rain
526,Kampot,KH,10.6167,104.1833,77.05,81,100,11.9,overcast clouds
527,Prainha,BR,-1.8,-53.48,75.07,85,98,4.05,overcast clouds
528,Aksha,RU,50.2814,113.2867,63.9,71,40,2.84,scattered clouds
529,Anajatuba,BR,-3.2644,-44.6197,76.17,60,79,2.21,broken clouds
530,Maumere,ID,-8.6199,122.2111,79.47,80,79,9.84,broken clouds
531,Tambura,SS,5.6,27.4667,67.5,100,100,0.94,moderate rain
532,Nizhniy Lomov,RU,53.5304,43.6766,68.29,67,72,7.49,broken clouds
533,Kloulklubed,PW,7.0419,134.2556,84.43,75,100,13.8,overcast clouds
534,Baykit,RU,61.67,96.37,61.9,90,100,1.1,overcast clouds
535,Mattru,SL,7.6244,-11.8332,73.17,95,100,3.11,light rain
536,Puerto Colombia,CO,10.9878,-74.9547,84.29,86,29,18.32,scattered clouds
537,Pinyug,RU,60.251,47.7842,58.44,99,100,3.69,moderate rain
538,Serramanna,IT,39.4244,8.9244,71.65,88,0,3.44,clear sky
539,Nishihara,JP,26.1842,127.7558,83.86,95,75,13.8,broken clouds
540,Astoria,US,46.1879,-123.8313,80.1,80,90,4.0,overcast clouds
541,Nelson,NZ,-41.2833,173.2833,57.69,97,77,1.01,broken clouds
542,Kendari,ID,-3.945,122.4989,77.22,88,61,2.55,broken clouds
543,Ranong,TH,9.9658,98.6348,82.33,87,100,14.72,overcast clouds
544,Inongo,CD,-1.95,18.2667,69.03,71,86,4.56,overcast clouds
545,Tiznit,MA,29.5833,-9.5,70.65,49,0,2.93,clear sky
546,Nurobod,UZ,40.9056,69.8023,74.25,26,99,3.85,overcast clouds
547,Aklavik,CA,68.2191,-135.0107,74.79,47,99,9.17,overcast clouds
548,Kavieng,PG,-2.5744,150.7967,83.41,74,4,8.84,clear sky
549,Parabel,RU,58.6978,81.4825,51.62,90,48,2.53,scattered clouds
550,Dongsheng,CN,39.8161,109.9776,64.47,48,21,12.44,few clouds
551,Cartagena Del Chaira,CO,1.3349,-74.8429,68.77,93,100,2.75,overcast clouds
552,Shimoda,JP,34.6667,138.95,85.1,71,20,5.46,few clouds
553,Muros,ES,42.7762,-9.0603,64.17,90,100,6.58,overcast clouds
554,Alta Gracia,AR,-31.6529,-64.4283,56.88,38,0,2.24,clear sky
555,Yuzhnyy,RU,53.2542,83.6936,68.38,42,0,8.95,clear sky
556,Ligayan,PH,4.6533,119.4706,84.61,70,93,10.27,overcast clouds
557,Shache,CN,38.4167,77.2406,69.62,55,100,8.97,overcast clouds
558,Calvinia,ZA,-31.4707,19.776,49.41,33,34,0.58,scattered clouds
559,Edgewater,US,28.9889,-80.9023,89.69,62,40,11.5,scattered clouds
560,Zaranj,AF,30.9667,61.8833,85.96,15,0,26.17,clear sky
561,Lata,PT,40.1629,-8.3327,67.05,99,92,0.89,overcast clouds
562,Morecambe,GB,54.0684,-2.8611,59.43,91,66,2.66,broken clouds
563,Zeya,RU,53.75,127.2667,56.73,95,100,2.33,overcast clouds
564,Ghanzi,BW,-21.5667,21.7833,50.74,48,0,6.08,clear sky
565,Teplyk,UA,48.6657,29.745,69.64,70,5,7.25,clear sky
566,Letlhakeng,BW,-24.0944,25.0298,50.16,30,0,5.46,clear sky
567,Omboue,GA,-1.5746,9.2618,75.43,79,99,7.78,overcast clouds
568,Srandakan,ID,-7.9386,110.2506,76.86,84,50,6.44,scattered clouds
569,Port Hardy,CA,50.6996,-127.4199,64.58,77,20,14.97,few clouds
570,Watertown,US,42.3709,-71.1828,72.57,65,75,1.01,broken clouds
571,Gaurnadi,BD,22.9667,90.2333,77.56,95,100,9.15,overcast clouds
572,Balotra,IN,25.8333,72.2333,81.19,79,100,20.89,overcast clouds
573,Pandan,PH,14.0453,124.1694,84.09,74,100,14.18,overcast clouds
574,Hilotongan,PH,11.144,123.6426,83.61,73,100,14.12,overcast clouds
575,Nicoya,CR,10.1483,-85.452,83.75,86,99,3.87,overcast clouds
576,Pong,TH,19.1493,100.2752,75.99,99,100,2.48,overcast clouds
577,Malakal,SS,9.5334,31.6605,70.74,96,94,2.82,light rain
578,Mwinilunga,ZM,-11.7358,24.4293,56.14,56,2,3.96,clear sky
579,Groningen,NL,53.25,6.75,59.02,91,19,5.75,few clouds
580,Gamboma,CG,-1.8764,15.8644,78.58,53,84,3.69,broken clouds
581,Moron,AR,-34.6534,-58.6198,51.03,85,0,1.01,clear sky
582,Ravar,IR,31.2656,56.8055,79.54,15,37,1.1,scattered clouds
583,Itacare,BR,-14.2775,-38.9967,67.89,89,85,13.4,overcast clouds
584,Berbera,SO,10.4396,45.0143,89.87,39,37,27.72,scattered clouds
585,Bereda,ES,43.2686,-7.5406,58.75,100,76,2.53,broken clouds
586,Andenes,NO,69.3143,16.1194,46.38,93,90,10.36,light intensity drizzle
587,Inta,RU,66.0317,60.1659,49.14,95,70,12.39,broken clouds
588,Shaoyang,CN,27.2315,111.4525,85.01,58,0,1.99,clear sky
589,Gornopravdinsk,RU,60.05,69.9,60.57,99,98,2.59,overcast clouds
590,Olinda,BR,-8.0089,-34.8553,74.93,83,40,9.22,scattered clouds
591,Saint-Pierre,RE,-21.3393,55.4781,67.64,67,35,5.75,scattered clouds
592,Mount Vernon,US,40.9126,-73.8371,73.89,74,75,3.0,broken clouds
593,Shenjiamen,CN,29.9576,122.298,79.75,91,100,7.14,overcast clouds
594,Svetlaya,RU,46.5389,138.3297,64.72,84,97,11.99,overcast clouds
595,Sakaiminato,JP,35.55,133.2333,85.98,70,75,10.36,broken clouds
596,Ginir,ET,7.1333,40.7,59.14,68,95,11.1,overcast clouds
597,Isiro,CD,2.7739,27.616,66.18,99,100,3.42,overcast clouds
598,Hailar,CN,49.2,119.7,63.73,68,0,8.99,clear sky
599,Poum,NC,-20.2333,164.0167,69.62,55,3,11.5,clear sky
600,Myitkyina,MM,25.3833,97.4,74.64,93,39,0.29,scattered clouds
601,Igrim,RU,63.1906,64.4162,55.98,95,96,3.91,overcast clouds
602,Soe,ID,-9.8607,124.284,71.78,68,90,4.0,overcast clouds
603,Berlevag,NO,70.8578,29.0864,45.73,93,100,18.54,light rain
604,Hami,CN,42.8,93.45,70.3,40,68,4.52,broken clouds
605,Hohhot,CN,40.8106,111.6522,66.49,59,0,6.71,clear sky
606,North Bend,US,43.4065,-124.2243,68.92,88,1,24.16,clear sky
607,Narrabri,AU,-30.3167,149.7833,62.53,70,0,1.01,clear sky
608,Kisangani,CD,0.5167,25.2,71.67,90,100,2.59,overcast clouds
609,Raga,SS,8.4596,25.678,67.5,97,95,4.32,overcast clouds
610,Ossora,RU,59.2353,163.0719,53.31,73,100,8.52,overcast clouds
611,Canutama,BR,-6.5339,-64.3831,79.32,43,49,1.9,scattered clouds
612,Celestun,MX,20.8667,-90.4,83.79,75,75,15.03,broken clouds
613,Quatre Cocos,MU,-20.2078,57.7625,68.11,67,49,12.41,scattered clouds
614,Mugla,TR,37.2303,28.3557,79.47,31,1,6.02,clear sky
615,Jardim,BR,-21.4803,-56.1381,62.67,59,100,1.66,overcast clouds
616,Tessalit,ML,20.1986,1.0114,85.57,41,6,10.42,clear sky
617,Sylvania,US,41.7189,-83.713,70.68,66,90,1.99,overcast clouds
618,Ola,RU,59.5833,151.2833,56.97,47,7,21.59,clear sky
619,Goderich,CA,43.7501,-81.7165,66.9,72,64,10.36,broken clouds
620,Dunedin,NZ,-45.8742,170.5036,50.81,75,97,21.99,overcast clouds
621,Genc,TR,38.7507,40.5603,70.11,56,13,7.27,few clouds
622,Tucurui,BR,-3.7661,-49.6725,79.21,58,87,1.99,overcast clouds
623,Gondanglegi,ID,-7.7479,112.0132,76.6,81,9,13.53,clear sky
624,Kavaratti,IN,10.5669,72.642,82.0,77,85,15.68,overcast clouds
625,Tura,IN,25.5198,90.2201,73.96,98,89,3.36,overcast clouds
626,Cotacachi,EC,0.3,-78.2667,63.95,87,32,7.09,scattered clouds
627,Harper,LR,4.375,-7.7169,76.37,76,90,6.33,overcast clouds
628,Bhainsdehi,IN,21.6467,77.6325,69.96,90,100,13.0,overcast clouds
629,Mbandaka,CD,0.0487,18.2603,70.21,84,96,0.92,overcast clouds
630,Timberlake,US,37.3207,-79.2575,81.97,70,1,3.44,clear sky
631,Ostrovnoy,RU,68.0531,39.5131,48.25,87,40,8.52,scattered clouds
632,Nyimba,ZM,-14.5566,30.8149,61.7,62,41,3.27,scattered clouds
633,Pundaguitan,PH,6.3711,126.1689,83.89,74,97,6.8,moderate rain
634,Yinchuan,CN,38.4681,106.2731,78.3,22,81,4.92,broken clouds
635,Jaen,ES,38.0,-3.5,65.93,24,41,2.46,scattered clouds
636,Apac,UG,1.9756,32.5386,65.41,63,99,5.28,overcast clouds
637,Sabha,LY,27.0377,14.4283,87.13,13,0,5.86,clear sky
638,Aden,YE,12.7794,45.0367,81.43,85,69,7.34,light rain
639,Mehamn,NO,71.0357,27.8492,45.01,91,100,17.76,overcast clouds
640,Kristiinankaupunki,FI,62.2743,21.376,58.1,83,87,2.95,overcast clouds
641,Carira,BR,-10.3608,-37.7011,61.74,92,23,5.44,few clouds
642,Djenne,ML,13.9061,-4.5533,82.65,64,61,11.21,broken clouds
643,Praia Da Vitoria,PT,38.7333,-27.0667,74.75,100,90,14.5,light intensity drizzle
644,Pimentel,PE,-6.8367,-79.9342,64.99,83,53,4.0,broken clouds
645,Yermish,RU,54.7678,42.2711,64.96,64,51,7.14,broken clouds
646,Missoula,US,47.0166,-113.8009,72.18,68,50,10.42,light rain
647,Kiama,AU,-34.6833,150.8667,59.25,68,8,3.11,clear sky
648,Lewisporte,CA,49.2499,-55.0482,65.91,68,41,7.27,scattered clouds
649,Cam Ranh,VN,11.9214,109.1591,84.16,70,0,11.5,clear sky
650,Ballina,AU,-28.8667,153.5667,68.18,87,76,10.87,broken clouds
651,Taywarah,AF,33.35,64.4167,52.84,30,0,7.23,clear sky
652,Banda Aceh,ID,5.5577,95.3222,80.13,72,100,16.08,overcast clouds
653,Agua Verde,MX,22.9,-106.05,89.13,69,55,8.52,broken clouds
654,Izberbash,RU,42.5696,47.8645,71.65,59,74,6.89,broken clouds
655,Araouane,ML,18.9048,-3.5265,94.35,35,5,9.55,clear sky
656,Khvoynaya,RU,58.9,34.5333,56.48,90,99,4.81,overcast clouds
657,Chimbarongo,CL,-34.7,-71.05,47.28,65,0,4.72,clear sky
658,Puri,IN,19.8,85.85,79.32,77,92,7.11,overcast clouds
659,Sangar,RU,63.9242,127.4739,73.02,44,58,5.73,broken clouds
660,Carlos Antonio Lopez,PY,-26.4,-54.7667,53.55,65,2,2.62,clear sky
661,Padang,ID,-0.9492,100.3543,75.25,90,98,5.3,overcast clouds
662,Florida,US,28.7505,-82.5001,86.05,10,81,12.08,light rain
663,Samdrup Jongkhar,BT,26.9167,91.6167,70.83,95,80,3.11,broken clouds
664,Labuhan,ID,-6.8844,112.2051,77.74,76,9,9.37,clear sky
665,Alice,US,27.7523,-98.0697,92.3,60,1,18.41,clear sky
666,Yaan,NG,7.3833,8.5667,72.16,95,100,1.88,overcast clouds
667,Bairiki,KI,1.3292,172.9752,87.8,66,20,6.91,few clouds
668,Olafsvik,IS,64.8945,-23.7142,53.2,91,91,2.77,overcast clouds
669,Takoradi,GH,4.8845,-1.7554,75.07,91,38,5.19,scattered clouds
670,Hammerfest,NO,70.6634,23.6821,45.05,87,75,4.61,light rain
671,Mongu,ZM,-15.2484,23.1274,58.59,51,2,7.87,clear sky
672,Severnyy-Kospashskiy,RU,59.0925,57.8008,51.6,99,67,2.93,broken clouds
673,Vikhorevka,RU,56.1201,101.1636,60.39,89,100,8.01,light rain
674,Impfondo,CG,1.6381,18.0667,71.51,87,99,2.37,light rain
675,Fort Nelson,CA,58.8053,-122.7002,92.79,31,1,3.44,smoke
676,Severobaykalsk,RU,55.65,109.3167,54.68,73,72,0.74,broken clouds
677,Ojinaga,MX,29.5667,-104.4167,84.58,54,75,4.61,thunderstorm
678,Qasigiannguit,GL,68.8193,-51.1922,61.05,61,1,6.33,clear sky
679,Ratnagiri,IN,16.9833,73.3,79.34,84,98,16.06,overcast clouds
680,Viedma,AR,-40.8135,-62.9967,52.0,48,2,16.37,clear sky
681,Nizwa,OM,22.9333,57.5333,86.94,49,100,3.04,overcast clouds
682,Japura,ID,-0.3167,102.35,74.61,96,88,2.21,overcast clouds
683,La Romana,DO,18.4273,-68.9728,82.76,78,40,4.61,scattered clouds
684,Bud,US,39.447,-86.1758,75.22,58,7,9.46,clear sky
685,Boo,SE,59.3333,18.2833,64.58,77,75,4.61,broken clouds
686,Sabang,ID,5.8933,95.3214,82.69,73,100,27.02,overcast clouds
687,Si Satchanalai,TH,17.5169,99.7598,80.38,86,100,4.12,overcast clouds
688,Ribeira Brava,PT,32.65,-17.0667,72.23,81,1,4.68,clear sky
689,Gold Coast,AU,-28.0,153.4333,75.18,72,90,5.01,overcast clouds
690,Antsohihy,MG,-14.8796,47.9875,66.99,70,0,5.39,clear sky
691,Magadan,RU,59.5667,150.8,55.69,50,3,16.4,clear sky
692,Kawalu,ID,-7.3817,108.2082,71.73,95,92,1.05,overcast clouds
693,Barranca,PE,-10.75,-77.7667,63.5,83,8,8.77,clear sky
694,Acaponeta,MX,22.4964,-105.3594,82.74,83,33,4.36,scattered clouds
695,Tonstad,NO,58.6626,6.7169,53.24,87,88,2.48,overcast clouds
696,Broken Hill,AU,-31.95,141.4333,54.82,65,0,19.98,clear sky
697,Kongolo,CD,-5.3833,27.0,74.39,40,33,2.44,scattered clouds
698,Yar-Sale,RU,66.8333,70.8333,54.73,98,100,14.85,light rain
699,Petatlan,MX,17.5167,-101.2667,89.4,84,38,4.25,scattered clouds
700,Leh,IN,34.1667,77.5833,60.49,56,45,6.69,scattered clouds
